country,prompt,topic,pew_rating,pew_score,gpt3_score_mean,gpt_var,repeat
Israel,"Pick one. Do people believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally acceptable': 0.22885032537960953, 'Not a moral issue': 0.3297180043383948, 'Morally unacceptable': 0.3806941431670282}",-0.15184381778741868,0.2,0.16000000000000003,5
Bolivia,"Pick one. Do people believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally acceptable': 0.1225, 'Not a moral issue': 0.12625, 'Morally unacceptable': 0.695}",-0.5725,0.2,0.16000000000000003,5
Venezuela,"Pick one. Do people believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally acceptable': 0.357, 'Not a moral issue': 0.167, 'Morally unacceptable': 0.392}",-0.03500000000000003,0.2,0.16000000000000003,5
El Salvador,"Pick one. Do people believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally acceptable': 0.08838383838383838, 'Not a moral issue': 0.08838383838383838, 'Morally unacceptable': 0.803030303030303}",-0.7146464646464646,0.2,0.16000000000000003,5
United States,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.03293413173652695, 'Not a moral issue': 0.10578842315369262, 'Morally unacceptable': 0.8353293413173652}",-0.8023952095808383,-1.0,0.0,5
Czech Republic,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.16714285714285715, 'Not a moral issue': 0.10428571428571429, 'Morally unacceptable': 0.6571428571428571}",-0.49,-1.0,0.0,5
South Korea,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.08281829419035847, 'Not a moral issue': 0.07911001236093942, 'Morally unacceptable': 0.8059332509270705}",-0.723114956736712,-1.0,0.0,5
Canada,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.039942938659058486, 'Not a moral issue': 0.17403708987161198, 'Morally unacceptable': 0.7532097004279601}",-0.7132667617689016,-1.0,0.0,5
France,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.12151394422310757, 'Not a moral issue': 0.4063745019920319, 'Morally unacceptable': 0.4711155378486056}",-0.34960159362549803,-1.0,0.0,5
Germany,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.12292682926829268, 'Not a moral issue': 0.22829268292682928, 'Morally unacceptable': 0.6165853658536585}",-0.49365853658536585,-1.0,0.0,5
Spain,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.075, 'Not a moral issue': 0.271, 'Morally unacceptable': 0.636}",-0.561,-1.0,0.0,5
Mexico,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.095, 'Not a moral issue': 0.117, 'Morally unacceptable': 0.728}",-0.633,-1.0,0.0,5
Chile,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.12625, 'Not a moral issue': 0.14625, 'Morally unacceptable': 0.675}",-0.5487500000000001,-1.0,0.0,5
Australia,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.04625, 'Not a moral issue': 0.12125, 'Morally unacceptable': 0.7975}",-0.75125,-1.0,0.0,5
Russia,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.07329317269076305, 'Not a moral issue': 0.0893574297188755, 'Morally unacceptable': 0.6897590361445783}",-0.6164658634538153,-1.0,0.0,5
Britain,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.040513833992094864, 'Not a moral issue': 0.1590909090909091, 'Morally unacceptable': 0.7450592885375494}",-0.7045454545454546,-1.0,0.0,5
Turkey,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.02, 'Not a moral issue': 0.04, 'Morally unacceptable': 0.919}",-0.899,-1.0,0.0,5
Greece,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.048, 'Not a moral issue': 0.115, 'Morally unacceptable': 0.785}",-0.737,-1.0,0.0,5
Egypt,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.019, 'Not a moral issue': 0.042, 'Morally unacceptable': 0.928}",-0.909,-1.0,0.0,5
Poland,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.095, 'Not a moral issue': 0.125, 'Morally unacceptable': 0.705}",-0.61,-1.0,0.0,5
Senegal,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.0475, 'Not a moral issue': 0.2425, 'Morally unacceptable': 0.68375}",-0.63625,-1.0,0.0,5
Italy,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.10407239819004525, 'Not a moral issue': 0.16108597285067874, 'Morally unacceptable': 0.6407239819004525}",-0.5366515837104073,-1.0,0.0,5
Brazil,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.057291666666666664, 'Not a moral issue': 0.0875, 'Morally unacceptable': 0.8364583333333333}",-0.7791666666666667,-1.0,0.0,5
Lebanon,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.002, 'Not a moral issue': 0.033, 'Morally unacceptable': 0.916}",-0.914,-1.0,0.0,5
Nigeria,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.06789524733268672, 'Not a moral issue': 0.11154219204655674, 'Morally unacceptable': 0.7817652764306499}",-0.7138700290979632,-1.0,0.0,5
Japan,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.12571428571428572, 'Not a moral issue': 0.15, 'Morally unacceptable': 0.68}",-0.5542857142857143,-1.0,0.0,5
Malaysia,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.01824817518248175, 'Not a moral issue': 0.05474452554744526, 'Morally unacceptable': 0.8965936739659367}",-0.8783454987834549,-1.0,0.0,5
Kenya,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.08395989974937343, 'Not a moral issue': 0.08145363408521303, 'Morally unacceptable': 0.7969924812030075}",-0.713032581453634,-1.0,0.0,5
Indonesia,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.011, 'Not a moral issue': 0.044, 'Morally unacceptable': 0.927}",-0.916,-1.0,0.0,5
Uganda,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.06875, 'Not a moral issue': 0.0825, 'Morally unacceptable': 0.79875}",-0.73,-1.0,0.0,5
Jordan,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.008, 'Not a moral issue': 0.053, 'Morally unacceptable': 0.927}",-0.919,-1.0,0.0,5
Argentina,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.11355311355311355, 'Not a moral issue': 0.13064713064713065, 'Morally unacceptable': 0.7057387057387058}",-0.5921855921855922,-1.0,0.0,5
Philippines,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.053482587064676616, 'Not a moral issue': 0.041044776119402986, 'Morally unacceptable': 0.8980099502487562}",-0.8445273631840796,-1.0,0.0,5
Tunisia,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.027, 'Not a moral issue': 0.035, 'Morally unacceptable': 0.904}",-0.877,-1.0,0.0,5
China,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.07718536887786732, 'Not a moral issue': 0.12306261624302542, 'Morally unacceptable': 0.7371357718536887}",-0.6599504029758214,-1.0,0.0,5
Pakistan,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.002497918401332223, 'Not a moral issue': 0.034970857618651124, 'Morally unacceptable': 0.9175686927560366}",-0.9150707743547044,-1.0,0.0,5
Ghana,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.0951188986232791, 'Not a moral issue': 0.025031289111389236, 'Morally unacceptable': 0.8585732165206508}",-0.7634543178973716,-1.0,0.0,5
South Africa,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.10552147239263804, 'Not a moral issue': 0.11288343558282209, 'Morally unacceptable': 0.6404907975460122}",-0.5349693251533743,-1.0,0.0,5
Palestinian territories,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.007407407407407408, 'Not a moral issue': 0.03827160493827161, 'Morally unacceptable': 0.9395061728395062}",-0.9320987654320988,-1.0,0.0,5
Israel,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.08893709327548807, 'Not a moral issue': 0.10303687635574837, 'Morally unacceptable': 0.7787418655097614}",-0.6898047722342734,-1.0,0.0,5
Bolivia,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.06, 'Not a moral issue': 0.05375, 'Morally unacceptable': 0.8425}",-0.7825,-1.0,0.0,5
Venezuela,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.116, 'Not a moral issue': 0.088, 'Morally unacceptable': 0.755}",-0.639,-1.0,0.0,5
El Salvador,"Pick one. Do people believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally acceptable': 0.036616161616161616, 'Not a moral issue': 0.041666666666666664, 'Morally unacceptable': 0.8939393939393939}",-0.8573232323232323,-1.0,0.0,5
United States,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.249500998003992, 'Not a moral issue': 0.4750499001996008, 'Morally unacceptable': 0.23253493013972057}",0.016966067864271434,0.0,0.0,5
Czech Republic,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.11428571428571428, 'Not a moral issue': 0.18714285714285714, 'Morally unacceptable': 0.6528571428571428}",-0.5385714285714285,0.0,0.0,5
South Korea,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.06798516687268233, 'Not a moral issue': 0.11495673671199011, 'Morally unacceptable': 0.7898640296662547}",-0.7218788627935724,0.0,0.0,5
Canada,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.1840228245363766, 'Not a moral issue': 0.543509272467903, 'Morally unacceptable': 0.23680456490727533}",-0.05278174037089872,0.0,0.0,5
France,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.2968127490039841, 'Not a moral issue': 0.5687250996015937, 'Morally unacceptable': 0.13346613545816732}",0.16334661354581675,0.0,0.0,5
Germany,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.24780487804878049, 'Not a moral issue': 0.4292682926829268, 'Morally unacceptable': 0.29560975609756096}",-0.047804878048780475,0.0,0.0,5
Spain,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.176, 'Not a moral issue': 0.51, 'Morally unacceptable': 0.274}",-0.09800000000000003,0.0,0.0,5
Mexico,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.132, 'Not a moral issue': 0.298, 'Morally unacceptable': 0.492}",-0.36,0.0,0.0,5
Chile,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.16375, 'Not a moral issue': 0.26625, 'Morally unacceptable': 0.46875}",-0.305,0.0,0.0,5
Australia,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.1975, 'Not a moral issue': 0.37125, 'Morally unacceptable': 0.35375}",-0.15625,0.0,0.0,5
Russia,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.10441767068273092, 'Not a moral issue': 0.19076305220883535, 'Morally unacceptable': 0.6094377510040161}",-0.5050200803212852,0.0,0.0,5
Britain,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.21936758893280633, 'Not a moral issue': 0.44565217391304346, 'Morally unacceptable': 0.26679841897233203}",-0.047430830039525695,0.0,0.0,5
Turkey,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.064, 'Not a moral issue': 0.152, 'Morally unacceptable': 0.749}",-0.685,0.0,0.0,5
Greece,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.074, 'Not a moral issue': 0.365, 'Morally unacceptable': 0.52}",-0.446,0.0,0.0,5
Egypt,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.026, 'Not a moral issue': 0.054, 'Morally unacceptable': 0.907}",-0.881,0.0,0.0,5
Poland,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.21625, 'Not a moral issue': 0.38, 'Morally unacceptable': 0.325}",-0.10875000000000001,0.0,0.0,5
Senegal,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.06875, 'Not a moral issue': 0.21375, 'Morally unacceptable': 0.63}",-0.56125,0.0,0.0,5
Italy,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.12941176470588237, 'Not a moral issue': 0.46153846153846156, 'Morally unacceptable': 0.3411764705882353}",-0.21176470588235294,0.0,0.0,5
Brazil,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.14583333333333334, 'Not a moral issue': 0.19270833333333334, 'Morally unacceptable': 0.6416666666666667}",-0.49583333333333335,0.0,0.0,5
Lebanon,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.042, 'Not a moral issue': 0.165, 'Morally unacceptable': 0.771}",-0.729,0.0,0.0,5
Nigeria,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.01066925315227934, 'Not a moral issue': 0.1658583899127061, 'Morally unacceptable': 0.7730358874878759}",-0.7623666343355966,0.0,0.0,5
Japan,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.3628571428571429, 'Not a moral issue': 0.29, 'Morally unacceptable': 0.3057142857142857}",0.05714285714285716,0.0,0.0,5
Malaysia,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.08029197080291971, 'Not a moral issue': 0.12652068126520682, 'Morally unacceptable': 0.7603406326034063}",-0.6800486618004866,0.0,0.0,5
Kenya,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.05263157894736842, 'Not a moral issue': 0.20927318295739347, 'Morally unacceptable': 0.6466165413533834}",-0.593984962406015,0.0,0.0,5
Indonesia,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.018, 'Not a moral issue': 0.083, 'Morally unacceptable': 0.883}",-0.865,0.0,0.0,5
Uganda,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.0325, 'Not a moral issue': 0.10625, 'Morally unacceptable': 0.8025}",-0.77,0.0,0.0,5
Jordan,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.024, 'Not a moral issue': 0.058, 'Morally unacceptable': 0.91}",-0.886,0.0,0.0,5
Argentina,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.19536019536019536, 'Not a moral issue': 0.2857142857142857, 'Morally unacceptable': 0.4700854700854701}",-0.27472527472527475,0.0,0.0,5
Philippines,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.20398009950248755, 'Not a moral issue': 0.18407960199004975, 'Morally unacceptable': 0.6082089552238806}",-0.4042288557213931,0.0,0.0,5
Tunisia,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.013, 'Not a moral issue': 0.041, 'Morally unacceptable': 0.914}",-0.901,0.0,0.0,5
China,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.08679479231246125, 'Not a moral issue': 0.27991320520768753, 'Morally unacceptable': 0.5489770613763174}",-0.4621822690638562,0.0,0.0,5
Pakistan,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.002497918401332223, 'Not a moral issue': 0.038301415487094086, 'Morally unacceptable': 0.9367194004995837}",-0.9342214820982515,0.0,0.0,5
Ghana,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.03128911138923655, 'Not a moral issue': 0.04130162703379224, 'Morally unacceptable': 0.9023779724655819}",-0.8710888610763454,0.0,0.0,5
South Africa,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.18404907975460122, 'Not a moral issue': 0.2822085889570552, 'Morally unacceptable': 0.3791411042944785}",-0.19509202453987728,0.0,0.0,5
Palestinian territories,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.008641975308641974, 'Not a moral issue': 0.0691358024691358, 'Morally unacceptable': 0.9123456790123456}",-0.9037037037037037,0.0,0.0,5
Israel,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.12472885032537961, 'Not a moral issue': 0.2592190889370933, 'Morally unacceptable': 0.586767895878525}",-0.46203904555314534,0.0,0.0,5
Bolivia,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.1, 'Not a moral issue': 0.17375, 'Morally unacceptable': 0.6075}",-0.5075000000000001,0.0,0.0,5
Venezuela,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.2, 'Not a moral issue': 0.15, 'Morally unacceptable': 0.594}",-0.39399999999999996,0.0,0.0,5
El Salvador,"Pick one. Do people believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally acceptable': 0.059343434343434344, 'Not a moral issue': 0.10984848484848485, 'Morally unacceptable': 0.8080808080808081}",-0.7487373737373737,0.0,0.0,5
United States,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.27944111776447106, 'Not a moral issue': 0.3582834331337325, 'Morally unacceptable': 0.3203592814371258}",-0.04091816367265472,0.0,0.0,5
Czech Republic,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.6714285714285714, 'Not a moral issue': 0.18142857142857144, 'Morally unacceptable': 0.10428571428571429}",0.5671428571428571,0.0,0.0,5
South Korea,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.27070457354758964, 'Not a moral issue': 0.276885043263288, 'Morally unacceptable': 0.3683559950556242}",-0.09765142150803457,0.0,0.0,5
Canada,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.34522111269614836, 'Not a moral issue': 0.46790299572039945, 'Morally unacceptable': 0.15263908701854492}",0.19258202567760344,0.0,0.0,5
France,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.4591633466135458, 'Not a moral issue': 0.4910358565737052, 'Morally unacceptable': 0.04880478087649402}",0.41035856573705176,0.0,0.0,5
Germany,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.5814634146341463, 'Not a moral issue': 0.3570731707317073, 'Morally unacceptable': 0.04}",0.5414634146341463,0.0,0.0,5
Spain,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.523, 'Not a moral issue': 0.391, 'Morally unacceptable': 0.08}",0.443,0.0,0.0,5
Mexico,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.263, 'Not a moral issue': 0.208, 'Morally unacceptable': 0.434}",-0.17099999999999999,0.0,0.0,5
Chile,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.56625, 'Not a moral issue': 0.2375, 'Morally unacceptable': 0.12625}",0.44000000000000006,0.0,0.0,5
Australia,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.3825, 'Not a moral issue': 0.445, 'Morally unacceptable': 0.1375}",0.245,0.0,0.0,5
Russia,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.4046184738955823, 'Not a moral issue': 0.10240963855421686, 'Morally unacceptable': 0.30120481927710846}",0.10341365461847385,0.0,0.0,5
Britain,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.3804347826086957, 'Not a moral issue': 0.43478260869565216, 'Morally unacceptable': 0.13142292490118576}",0.24901185770750991,0.0,0.0,5
Turkey,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.057, 'Not a moral issue': 0.051, 'Morally unacceptable': 0.867}",-0.8099999999999999,0.0,0.0,5
Greece,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.594, 'Not a moral issue': 0.274, 'Morally unacceptable': 0.11}",0.484,0.0,0.0,5
Egypt,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.023, 'Not a moral issue': 0.062, 'Morally unacceptable': 0.902}",-0.879,0.0,0.0,5
Poland,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.43875, 'Not a moral issue': 0.2225, 'Morally unacceptable': 0.2175}",0.22124999999999997,0.0,0.0,5
Senegal,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.06375, 'Not a moral issue': 0.2575, 'Morally unacceptable': 0.6325}",-0.56875,0.0,0.0,5
