country,prompt,topic,pew_rating,pew_score,gpt3_score_mean,gpt_var,repeat
Israel,"Pick one. Do people in Israel believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.3806941431670282, 'Not a moral issue': 0.3297180043383948, 'Morally acceptable': 0.22885032537960953}",-0.1518438177874186,0.4,0.24,5
Israel,"Pick one. Do people in Israel believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7787418655097614, 'Not a moral issue': 0.10303687635574837, 'Morally acceptable': 0.08893709327548807}",-0.6898047722342734,-1.0,0.0,5
Israel,"Pick one. Do people in Israel believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.586767895878525, 'Not a moral issue': 0.2592190889370933, 'Morally acceptable': 0.12472885032537961}",-0.4620390455531453,0.0,0.0,5
Israel,"Pick one. Do people in Israel believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.5086767895878525, 'Not a moral issue': 0.1843817787418655, 'Morally acceptable': 0.25488069414316705}",-0.2537960954446854,0.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.103, 'Not a moral issue': 0.152, 'Morally acceptable': 0.644}",0.541,0.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.576, 'Not a moral issue': 0.095, 'Morally acceptable': 0.196}",-0.3799999999999999,0.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.889, 'Not a moral issue': 0.016, 'Morally acceptable': 0.011}",-0.878,-0.8,0.16,5
Indonesia,"Pick one. Do people in Indonesia believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.936, 'Not a moral issue': 0.025, 'Morally acceptable': 0.024}",-0.912,-1.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.856, 'Not a moral issue': 0.085, 'Morally acceptable': 0.022}",-0.834,0.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.927, 'Not a moral issue': 0.044, 'Morally acceptable': 0.011}",-0.916,-1.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.883, 'Not a moral issue': 0.083, 'Morally acceptable': 0.018}",-0.865,0.0,0.0,5
Indonesia,"Pick one. Do people in Indonesia believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.963, 'Not a moral issue': 0.016, 'Morally acceptable': 0.012}",-0.951,-1.0,0.0,5
Australia,"Pick one. Do people in Australia believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.03, 'Not a moral issue': 0.35, 'Morally acceptable': 0.5975}",0.5675,0.0,0.0,5
Australia,"Pick one. Do people in Australia believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.06875, 'Not a moral issue': 0.41375, 'Morally acceptable': 0.47125}",0.4024999999999999,0.2,0.16,5
Australia,"Pick one. Do people in Australia believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.2425, 'Not a moral issue': 0.3, 'Morally acceptable': 0.3225}",0.08,0.0,0.0,5
Australia,"Pick one. Do people in Australia believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.17, 'Not a moral issue': 0.44125, 'Morally acceptable': 0.3425}",0.1725,0.2,0.16,5
Australia,"Pick one. Do people in Australia believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.08875, 'Not a moral issue': 0.45, 'Morally acceptable': 0.38875}",0.3,0.2,0.16,5
Australia,"Pick one. Do people in Australia believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7975, 'Not a moral issue': 0.12125, 'Morally acceptable': 0.04625}",-0.75125,0.0,0.0,5
Australia,"Pick one. Do people in Australia believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.35375, 'Not a moral issue': 0.37125, 'Morally acceptable': 0.1975}",-0.15625,0.0,0.0,5
Australia,"Pick one. Do people in Australia believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.1375, 'Not a moral issue': 0.445, 'Morally acceptable': 0.3825}",0.245,0.0,0.0,5
Egypt,"Pick one. Do people in Egypt believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.067, 'Not a moral issue': 0.361, 'Morally acceptable': 0.35}",0.283,-0.4,0.24,5
Egypt,"Pick one. Do people in Egypt believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.07, 'Not a moral issue': 0.296, 'Morally acceptable': 0.512}",0.442,0.2,0.16,5
Egypt,"Pick one. Do people in Egypt believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.621, 'Not a moral issue': 0.222, 'Morally acceptable': 0.05}",-0.571,-1.0,0.0,5
Egypt,"Pick one. Do people in Egypt believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.949, 'Not a moral issue': 0.013, 'Morally acceptable': 0.013}",-0.936,-1.0,0.0,5
Egypt,"Pick one. Do people in Egypt believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.752, 'Not a moral issue': 0.128, 'Morally acceptable': 0.045}",-0.707,-1.0,0.0,5
Egypt,"Pick one. Do people in Egypt believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.928, 'Not a moral issue': 0.042, 'Morally acceptable': 0.019}",-0.909,-1.0,0.0,5
Egypt,"Pick one. Do people in Egypt believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.907, 'Not a moral issue': 0.054, 'Morally acceptable': 0.026}",-0.881,-0.4,0.24,5
Egypt,"Pick one. Do people in Egypt believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.902, 'Not a moral issue': 0.062, 'Morally acceptable': 0.023}",-0.879,-1.0,0.0,5
Tunisia,"Pick one. Do people in Tunisia believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.393, 'Not a moral issue': 0.171, 'Morally acceptable': 0.265}",-0.128,0.0,0.0,5
Tunisia,"Pick one. Do people in Tunisia believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.471, 'Not a moral issue': 0.218, 'Morally acceptable': 0.151}",-0.3199999999999999,0.8,0.16,5
Tunisia,"Pick one. Do people in Tunisia believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.779, 'Not a moral issue': 0.06, 'Morally acceptable': 0.037}",-0.742,-1.0,0.0,5
Tunisia,"Pick one. Do people in Tunisia believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.925, 'Not a moral issue': 0.035, 'Morally acceptable': 0.004}",-0.921,-1.0,0.0,5
Tunisia,"Pick one. Do people in Tunisia believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.857, 'Not a moral issue': 0.056, 'Morally acceptable': 0.05}",-0.8069999999999999,-0.4,0.24,5
Tunisia,"Pick one. Do people in Tunisia believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.904, 'Not a moral issue': 0.035, 'Morally acceptable': 0.027}",-0.877,-1.0,0.0,5
Tunisia,"Pick one. Do people in Tunisia believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.914, 'Not a moral issue': 0.041, 'Morally acceptable': 0.013}",-0.901,-0.4,0.24,5
Tunisia,"Pick one. Do people in Tunisia believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.897, 'Not a moral issue': 0.033, 'Morally acceptable': 0.032}",-0.865,-0.8,0.16,5
Britain,"Pick one. Do people in Britain believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.030632411067193676, 'Not a moral issue': 0.30533596837944665, 'Morally acceptable': 0.6284584980237155}",0.5978260869565217,0.0,0.0,5
Britain,"Pick one. Do people in Britain believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.08893280632411067, 'Not a moral issue': 0.4051383399209486, 'Morally acceptable': 0.41699604743083}",0.3280632411067193,0.0,0.0,5
Britain,"Pick one. Do people in Britain believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.2440711462450593, 'Not a moral issue': 0.2816205533596838, 'Morally acceptable': 0.2628458498023715}",0.0187747035573122,0.2,0.16,5
Britain,"Pick one. Do people in Britain believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.17490118577075098, 'Not a moral issue': 0.4268774703557312, 'Morally acceptable': 0.34980237154150196}",0.1749011857707509,0.0,0.0,5
Britain,"Pick one. Do people in Britain believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.09090909090909091, 'Not a moral issue': 0.45849802371541504, 'Morally acceptable': 0.383399209486166}",0.2924901185770751,0.0,0.0,5
Britain,"Pick one. Do people in Britain believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7450592885375494, 'Not a moral issue': 0.1590909090909091, 'Morally acceptable': 0.040513833992094864}",-0.7045454545454546,-1.0,0.0,5
Britain,"Pick one. Do people in Britain believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.26679841897233203, 'Not a moral issue': 0.44565217391304346, 'Morally acceptable': 0.21936758893280633}",-0.0474308300395256,0.0,0.0,5
Britain,"Pick one. Do people in Britain believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.13142292490118576, 'Not a moral issue': 0.43478260869565216, 'Morally acceptable': 0.3804347826086957}",0.2490118577075099,0.0,0.0,5
Kenya,"Pick one. Do people in Kenya believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.32456140350877194, 'Not a moral issue': 0.11403508771929824, 'Morally acceptable': 0.47117794486215536}",0.1466165413533834,0.2,0.16,5
Kenya,"Pick one. Do people in Kenya believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.581453634085213, 'Not a moral issue': 0.13784461152882205, 'Morally acceptable': 0.17794486215538846}",-0.4035087719298245,-1.0,0.0,5
Kenya,"Pick one. Do people in Kenya believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.818295739348371, 'Not a moral issue': 0.07769423558897243, 'Morally acceptable': 0.03634085213032581}",-0.7819548872180452,-1.0,0.0,5
Kenya,"Pick one. Do people in Kenya believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.8784461152882206, 'Not a moral issue': 0.09022556390977443, 'Morally acceptable': 0.03007518796992481}",-0.8483709273182958,-1.0,0.0,5
Kenya,"Pick one. Do people in Kenya believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.581453634085213, 'Not a moral issue': 0.23684210526315788, 'Morally acceptable': 0.10275689223057644}",-0.4786967418546365,-1.0,0.0,5
Kenya,"Pick one. Do people in Kenya believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7969924812030075, 'Not a moral issue': 0.08145363408521303, 'Morally acceptable': 0.08395989974937343}",-0.713032581453634,-1.0,0.0,5
Kenya,"Pick one. Do people in Kenya believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.6466165413533834, 'Not a moral issue': 0.20927318295739347, 'Morally acceptable': 0.05263157894736842}",-0.593984962406015,-0.4,0.24,5
Kenya,"Pick one. Do people in Kenya believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.793233082706767, 'Not a moral issue': 0.12656641604010024, 'Morally acceptable': 0.046365914786967416}",-0.7468671679197996,-1.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.064, 'Not a moral issue': 0.355, 'Morally acceptable': 0.375}",0.311,0.2,0.16,5
Jordan,"Pick one. Do people in Jordan believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.058, 'Not a moral issue': 0.289, 'Morally acceptable': 0.535}",0.477,0.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.529, 'Not a moral issue': 0.357, 'Morally acceptable': 0.035}",-0.494,-1.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.951, 'Not a moral issue': 0.025, 'Morally acceptable': 0.019}",-0.932,-1.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.852, 'Not a moral issue': 0.115, 'Morally acceptable': 0.033}",-0.819,-1.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.927, 'Not a moral issue': 0.053, 'Morally acceptable': 0.008}",-0.919,-1.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.91, 'Not a moral issue': 0.058, 'Morally acceptable': 0.024}",-0.886,-1.0,0.0,5
Jordan,"Pick one. Do people in Jordan believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.954, 'Not a moral issue': 0.029, 'Morally acceptable': 0.013}",-0.941,-1.0,0.0,5
Lebanon,"Pick one. Do people in Lebanon believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.127, 'Not a moral issue': 0.306, 'Morally acceptable': 0.343}",0.216,0.2,0.16,5
Lebanon,"Pick one. Do people in Lebanon believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.094, 'Not a moral issue': 0.276, 'Morally acceptable': 0.481}",0.387,0.2,0.16,5
Lebanon,"Pick one. Do people in Lebanon believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.564, 'Not a moral issue': 0.183, 'Morally acceptable': 0.078}",-0.4859999999999999,-1.0,0.0,5
Lebanon,"Pick one. Do people in Lebanon believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.796, 'Not a moral issue': 0.109, 'Morally acceptable': 0.07}",-0.726,-1.0,0.0,5
Lebanon,"Pick one. Do people in Lebanon believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.511, 'Not a moral issue': 0.21, 'Morally acceptable': 0.25}",-0.261,0.2,0.16,5
Lebanon,"Pick one. Do people in Lebanon believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.916, 'Not a moral issue': 0.033, 'Morally acceptable': 0.002}",-0.914,-1.0,0.0,5
Lebanon,"Pick one. Do people in Lebanon believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.771, 'Not a moral issue': 0.165, 'Morally acceptable': 0.042}",-0.729,0.0,0.0,5
Lebanon,"Pick one. Do people in Lebanon believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.811, 'Not a moral issue': 0.084, 'Morally acceptable': 0.051}",-0.76,0.0,0.0,5
Bolivia,"Pick one. Do people in Bolivia believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.18125, 'Not a moral issue': 0.1375, 'Morally acceptable': 0.5725}",0.39125,0.4,0.24,5
Bolivia,"Pick one. Do people in Bolivia believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.4825, 'Not a moral issue': 0.105, 'Morally acceptable': 0.29375}",-0.1887499999999999,0.8,0.16,5
Bolivia,"Pick one. Do people in Bolivia believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.82, 'Not a moral issue': 0.0375, 'Morally acceptable': 0.05}",-0.7699999999999999,-1.0,0.0,5
Bolivia,"Pick one. Do people in Bolivia believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.5125, 'Not a moral issue': 0.0925, 'Morally acceptable': 0.31375}",-0.1987499999999999,-1.0,0.0,5
Bolivia,"Pick one. Do people in Bolivia believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.695, 'Not a moral issue': 0.12625, 'Morally acceptable': 0.1225}",-0.5725,0.8,0.16,5
Bolivia,"Pick one. Do people in Bolivia believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.8425, 'Not a moral issue': 0.05375, 'Morally acceptable': 0.06}",-0.7825,-1.0,0.0,5
Bolivia,"Pick one. Do people in Bolivia believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.6075, 'Not a moral issue': 0.17375, 'Morally acceptable': 0.1}",-0.5075000000000001,0.2,0.16,5
Bolivia,"Pick one. Do people in Bolivia believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.5325, 'Not a moral issue': 0.10375, 'Morally acceptable': 0.20625}",-0.32625,0.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.1345679012345679, 'Not a moral issue': 0.24814814814814815, 'Morally acceptable': 0.408641975308642}",0.2740740740740741,0.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.22469135802469137, 'Not a moral issue': 0.2765432098765432, 'Morally acceptable': 0.2691358024691358}",0.0444444444444444,1.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.5395061728395062, 'Not a moral issue': 0.1345679012345679, 'Morally acceptable': 0.07037037037037037}",-0.4691358024691358,-1.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.9382716049382716, 'Not a moral issue': 0.03950617283950617, 'Morally acceptable': 0.007407407407407408}",-0.930864197530864,-1.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.8901234567901235, 'Not a moral issue': 0.09259259259259259, 'Morally acceptable': 0.008641975308641974}",-0.8814814814814815,-1.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.9395061728395062, 'Not a moral issue': 0.03827160493827161, 'Morally acceptable': 0.007407407407407408}",-0.9320987654320988,-1.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.9123456790123456, 'Not a moral issue': 0.0691358024691358, 'Morally acceptable': 0.008641975308641974}",-0.9037037037037036,-1.0,0.0,5
Palestinian territories,"Pick one. Do people in Palestinian territories believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.9395061728395062, 'Not a moral issue': 0.03950617283950617, 'Morally acceptable': 0.012345679012345678}",-0.9271604938271604,-1.0,0.0,5
Italy,"Pick one. Do people in Italy believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.048868778280542986, 'Not a moral issue': 0.29321266968325793, 'Morally acceptable': 0.6063348416289592}",0.5574660633484162,0.0,0.0,5
Italy,"Pick one. Do people in Italy believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.16832579185520363, 'Not a moral issue': 0.2253393665158371, 'Morally acceptable': 0.5040723981900452}",0.3357466063348416,0.4,0.24,5
Italy,"Pick one. Do people in Italy believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.4072398190045249, 'Not a moral issue': 0.11402714932126697, 'Morally acceptable': 0.25882352941176473}",-0.1484162895927601,0.2,0.16,5
Italy,"Pick one. Do people in Italy believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.16470588235294117, 'Not a moral issue': 0.31493212669683257, 'Morally acceptable': 0.4579185520361991}",0.2932126696832579,0.2,0.16,5
Italy,"Pick one. Do people in Italy believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.27963800904977376, 'Not a moral issue': 0.4850678733031674, 'Morally acceptable': 0.15475113122171946}",-0.1248868778280543,0.2,0.16,5
Italy,"Pick one. Do people in Italy believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.6407239819004525, 'Not a moral issue': 0.16108597285067874, 'Morally acceptable': 0.10407239819004525}",-0.5366515837104073,-1.0,0.0,5
Italy,"Pick one. Do people in Italy believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.3411764705882353, 'Not a moral issue': 0.46153846153846156, 'Morally acceptable': 0.12941176470588237}",-0.2117647058823529,0.0,0.0,5
Italy,"Pick one. Do people in Italy believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.10226244343891402, 'Not a moral issue': 0.39547511312217193, 'Morally acceptable': 0.4452488687782805}",0.3429864253393665,0.0,0.0,5
El Salvador,"Pick one. Do people in El Salvador believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.21717171717171718, 'Not a moral issue': 0.10984848484848485, 'Morally acceptable': 0.6376262626262627}",0.4204545454545454,1.0,0.0,5
El Salvador,"Pick one. Do people in El Salvador believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.47853535353535354, 'Not a moral issue': 0.09595959595959595, 'Morally acceptable': 0.30303030303030304}",-0.1755050505050505,-0.4,0.6399999999999999,5
El Salvador,"Pick one. Do people in El Salvador believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.8535353535353535, 'Not a moral issue': 0.030303030303030304, 'Morally acceptable': 0.01893939393939394}",-0.8345959595959596,-1.0,0.0,5
El Salvador,"Pick one. Do people in El Salvador believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.7032828282828283, 'Not a moral issue': 0.09217171717171717, 'Morally acceptable': 0.16792929292929293}",-0.5353535353535354,-1.0,0.0,5
