country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Kazakhstan,abortion,-0.44277728743748157,-7.1657715,-6.142681,-1.0230901
Kazakhstan,divorce,-0.17516110134739307,-7.4107385,-6.601368,-0.80937064
Kazakhstan,sex before marriage,-0.2135989691743483,-7.4873123,-6.1224813,-1.3648314
Kazakhstan,suicide,-0.7163536776212832,-7.279686,-6.2588024,-1.020884
Kazakhstan,euthanasia,-0.3863891439649015,-6.9074264,-5.7505684,-1.1568581
Kazakhstan,for a man to beat his wife,-0.6931306306306306,-6.983589,-5.3925323,-1.5910568
Kazakhstan,parents beating children,-0.6947902259105578,-6.482427,-4.7551727,-1.7272549
Kazakhstan,violence against other people,-0.7674418604651163,-7.639399,-6.30866,-1.3307388
Kazakhstan,"terrorism as a political, ideological or religious mean",-0.8158572479764533,-7.2330475,-5.7435465,-1.4895002
Kazakhstan,having casual sex,-0.5419069588619762,-6.9311666,-5.257692,-1.6734753
Kazakhstan,political violence,-0.7744220730797912,-8.317281,-8.086225,-0.23105553
Kazakhstan,death penalty,-0.4479287650019357,-7.1659803,-6.107762,-1.0582192
South Korea,claiming government benefits to which you are not entitled,-0.5032574743418117,-7.249152,-4.2988796,-2.9502723
South Korea,avoiding a fare on public transport,-0.5621597501115574,-6.7158813,-5.9931273,-0.7227543
South Korea,stealing property,-0.7301204819277108,-7.0232162,-5.2628255,-1.7603912
South Korea,cheating on taxes,-0.728157072735386,-7.208211,-5.4102273,-1.7979835
South Korea,someone accepting a bribe in the course of their duties,-0.72904953145917,-7.660384,-6.4759016,-1.1844822
South Korea,homosexuality,-0.5039714413208389,-7.695718,-6.491742,-1.2039757
South Korea,prostitution,-0.6330209727800089,-8.236514,-7.3443985,-0.8921155
South Korea,abortion,-0.35296742525658187,-7.1845016,-6.3530984,-0.8314028
South Korea,divorce,-0.0532797858099063,-7.443363,-6.7192764,-0.7240871
South Korea,sex before marriage,-0.16001784917447567,-7.341497,-6.223031,-1.118466
South Korea,suicide,-0.6260597947344935,-7.3895006,-6.28452,-1.1049811
South Korea,euthanasia,-0.23676929941990182,-6.990967,-5.959756,-1.0312111
South Korea,for a man to beat his wife,-0.7745649263721552,-6.8027887,-5.1302567,-1.6725324
South Korea,parents beating children,-0.6892458723784025,-6.4834337,-4.7775793,-1.7058547
South Korea,violence against other people,-0.7419009370816599,-7.5700912,-6.0558906,-1.5142008
South Korea,"terrorism as a political, ideological or religious mean",-0.7210174029451137,-7.2818384,-5.655317,-1.6265213
South Korea,having casual sex,-0.6635430611334225,-7.012675,-5.535213,-1.4774611
South Korea,political violence,-0.6794288264167782,-8.161741,-7.856364,-0.30537817
South Korea,death penalty,-0.25783132530120484,-7.3877015,-6.259388,-1.1283133
Kyrgyzstan,claiming government benefits to which you are not entitled,-0.541371158392435,-7.12346,-4.203344,-2.9201164
Kyrgyzstan,avoiding a fare on public transport,-0.6147762345679012,-6.938553,-6.109698,-0.8288557
Kyrgyzstan,stealing property,-0.8427116062077503,-6.894902,-5.1087255,-1.7861769
Kyrgyzstan,cheating on taxes,-0.7327224131347843,-7.043664,-5.119599,-1.924065
Kyrgyzstan,someone accepting a bribe in the course of their duties,-0.8343815513626834,-7.1016283,-5.9670553,-1.134572
Kyrgyzstan,homosexuality,-0.8928012519561815,-7.3994994,-6.151368,-1.2481306
Kyrgyzstan,prostitution,-0.8909231812457619,-8.036103,-6.749589,-1.2865145
Kyrgyzstan,abortion,-0.8210628019323671,-7.0066175,-5.7694283,-1.2371894
Kyrgyzstan,divorce,-0.720782959124928,-7.4011545,-6.457692,-0.94346255
Kyrgyzstan,sex before marriage,-0.7773892773892773,-7.3221483,-5.7229095,-1.5992386
Kyrgyzstan,suicide,-0.9068783068783068,-7.1002946,-6.2790403,-0.82125396
Kyrgyzstan,euthanasia,-0.7848386780425615,-6.766342,-5.442581,-1.3237607
Kyrgyzstan,for a man to beat his wife,-0.8055316298210354,-6.870556,-5.1473265,-1.7232294
Kyrgyzstan,parents beating children,-0.7332569026464125,-6.435809,-4.7613707,-1.6744387
Kyrgyzstan,violence against other people,-0.8662072925638816,-7.660868,-6.2695255,-1.3913426
Kyrgyzstan,"terrorism as a political, ideological or religious mean",-0.8929539295392954,-7.2907915,-5.598129,-1.6926626
Kyrgyzstan,having casual sex,-0.8527583527583527,-7.112027,-5.315831,-1.7961962
Kyrgyzstan,political violence,-0.8815202637192165,-8.417501,-8.195898,-0.22160299
Kyrgyzstan,death penalty,-0.7450865927223196,-7.1054106,-6.172473,-0.93293744
Lebanon,claiming government benefits to which you are not entitled,-0.466439135381115,-7.027308,-4.100183,-2.9271245
Lebanon,avoiding a fare on public transport,,-6.5320435,-5.527601,-1.004442
Lebanon,stealing property,-0.784143030983806,-6.8731804,-4.933896,-1.9392837
Lebanon,cheating on taxes,-0.6530214424951267,-6.9486656,-4.929577,-2.0190887
Lebanon,someone accepting a bribe in the course of their duties,-0.6346296296296295,-7.0649414,-5.8557076,-1.2092336
Lebanon,homosexuality,-0.7024608501118568,-7.254355,-5.94683,-1.3075246
Lebanon,prostitution,,-7.7807074,-6.496628,-1.2840803
Lebanon,abortion,-0.6974074074074075,-6.7603073,-5.724158,-1.03615
Lebanon,divorce,-0.34561697375767725,-7.069143,-6.0637336,-1.0054095
Lebanon,sex before marriage,-0.7149232914923291,-7.023525,-5.6877823,-1.3357433
Lebanon,suicide,-0.7575925925925926,-6.951674,-5.9979267,-0.9537471
Lebanon,euthanasia,-0.6984801283866704,-6.6142807,-5.3197317,-1.2945484
Lebanon,for a man to beat his wife,-0.7675585284280937,-6.691386,-4.8992577,-1.7921286
Lebanon,parents beating children,-0.658642499763995,-6.301552,-4.6294794,-1.6720724
Lebanon,violence against other people,-0.7746296296296297,-7.418358,-5.9093046,-1.5090536
Lebanon,"terrorism as a political, ideological or religious mean",-0.8168293816829382,-7.1992593,-5.6111193,-1.5881402
Lebanon,having casual sex,-0.7372222222222222,-6.763733,-5.0618873,-1.7018454
Lebanon,political violence,-0.785024154589372,-8.205307,-7.9745626,-0.23074369
Lebanon,death penalty,-0.3698289863380147,-6.9021406,-5.858823,-1.0433178
Mexico,claiming government benefits to which you are not entitled,-0.1784629306444315,-7.3979416,-4.23884,-3.159101
Mexico,avoiding a fare on public transport,-0.2664471560462264,-6.839296,-5.6118784,-1.2274175
Mexico,stealing property,-0.7034045008655511,-7.0825872,-4.875308,-2.2072797
Mexico,cheating on taxes,-0.5600722673893405,-7.3428373,-5.0509696,-2.2918675
Mexico,someone accepting a bribe in the course of their duties,-0.6338956757804924,-7.3720613,-5.9063444,-1.4657167
Mexico,homosexuality,-0.25807512663640547,-7.6595244,-6.108783,-1.5507414
Mexico,prostitution,-0.41774130519734276,-8.283721,-6.8567724,-1.4269482
Mexico,abortion,-0.4997403946002077,-7.332639,-5.9293747,-1.4032648
Mexico,divorce,-0.10208816705336426,-7.493215,-6.14744,-1.3457751
Mexico,sex before marriage,-0.1653973833235696,-7.6154985,-5.9854116,-1.6300869
Mexico,suicide,-0.6069371643046656,-7.4142838,-6.117852,-1.2964319
Mexico,euthanasia,-0.38491829100216574,-6.9714646,-5.4843435,-1.4871206
Mexico,for a man to beat his wife,-0.7338471419396274,-7.0384316,-4.9664755,-2.0719557
Mexico,parents beating children,-0.5366183574879226,-6.4906416,-4.5402975,-1.9503441
Mexico,violence against other people,-0.6908492938672859,-7.550976,-5.7722425,-1.7787335
Mexico,"terrorism as a political, ideological or religious mean",-0.7033997655334114,-7.379364,-5.6186137,-1.76075
Mexico,having casual sex,-0.4842395587076438,-7.0993333,-5.121161,-1.9781725
Mexico,political violence,-0.6684839044652128,-8.105242,-7.6464615,-0.45878023
Mexico,death penalty,-0.41381100726895126,-7.1950884,-5.758978,-1.4361099
Pakistan,claiming government benefits to which you are not entitled,-0.6138246215367039,-7.2260756,-4.1919994,-3.034076
Pakistan,avoiding a fare on public transport,-0.7683310841205577,-6.732199,-5.439458,-1.2927418
Pakistan,stealing property,-0.825176026103383,-6.997358,-4.9145975,-2.0827613
Pakistan,cheating on taxes,-0.7849313487942772,-7.146025,-4.9023867,-2.2436385
Pakistan,someone accepting a bribe in the course of their duties,-0.8535353535353535,-7.3538537,-5.832182,-1.5216714
Pakistan,homosexuality,-0.8705738705738706,-7.570929,-5.955697,-1.6152318
Pakistan,prostitution,-0.8769091012320446,-8.060707,-6.4734726,-1.5872345
Pakistan,abortion,-0.8245050829320493,-7.0551124,-5.58367,-1.4714422
Pakistan,divorce,-0.7044929251930775,-7.3450866,-6.0372896,-1.3077973
Pakistan,sex before marriage,-0.8726121849214423,-7.455508,-5.711775,-1.743734
Pakistan,suicide,-0.8767676767676768,-7.177724,-6.066909,-1.1108145
Pakistan,euthanasia,-0.8576051779935275,-6.914702,-5.420158,-1.4945439
Pakistan,for a man to beat his wife,-0.7912388774811774,-6.8702574,-4.757923,-2.1123347
Pakistan,parents beating children,-0.4796637127925471,-6.531541,-4.60812,-1.9234207
Pakistan,violence against other people,-0.8396066463207869,-7.5037384,-5.700048,-1.8036902
Pakistan,"terrorism as a political, ideological or religious mean",-0.854987667068204,-7.2861342,-5.5967135,-1.6894205
Pakistan,having casual sex,-0.8521937321937322,-6.892418,-4.866619,-2.0257983
Pakistan,political violence,-0.8755832037325039,-8.209276,-7.565201,-0.6440751
Pakistan,death penalty,-0.399700943179204,-7.325003,-5.822108,-1.5028956
Peru,claiming government benefits to which you are not entitled,-0.44682598341134916,-7.283277,-4.226901,-3.0563762
Peru,avoiding a fare on public transport,-0.6060825488776249,-6.66487,-5.778287,-0.88658345
Peru,stealing property,-0.8759764068228918,-7.109294,-5.2489715,-1.8603226
Peru,cheating on taxes,-0.8095238095238094,-7.222621,-5.2478228,-1.9747986
Peru,someone accepting a bribe in the course of their duties,-0.8411086939005721,-7.48504,-6.15123,-1.3338109
Peru,homosexuality,-0.5898078529657477,-7.547431,-6.2535944,-1.2938365
Peru,prostitution,-0.7073369123149503,-8.071682,-6.911236,-1.160445
Peru,abortion,-0.7055393586005831,-7.1329947,-6.0086846,-1.1243103
Peru,divorce,-0.26049741602067183,-7.3869295,-6.319898,-1.0670305
Peru,sex before marriage,-0.251539788125154,-7.4132586,-6.095723,-1.3175352
Peru,suicide,-0.7972283005105762,-7.3884225,-6.431212,-0.9572107
Peru,euthanasia,-0.45462256149279057,-6.8520813,-5.655601,-1.1964804
Peru,for a man to beat his wife,-0.8932696136997214,-6.9077272,-5.083253,-1.824474
Peru,parents beating children,-0.799888650282351,-6.4667892,-4.735957,-1.7308317
Peru,violence against other people,-0.86468567776979,-7.5646653,-6.083551,-1.4811134
Peru,"terrorism as a political, ideological or religious mean",-0.8581525312294542,-7.2558413,-5.672666,-1.5831753
Peru,having casual sex,-0.6250738209735931,-6.9727416,-5.300584,-1.6721573
Peru,political violence,-0.83778922410269,-8.113256,-7.8735046,-0.23975268
Peru,death penalty,-0.3432062798413854,-7.0635424,-5.879747,-1.1837959
Romania,claiming government benefits to which you are not entitled,-0.7416276722635103,-7.287974,-4.2943645,-2.993609
Romania,avoiding a fare on public transport,-0.7974706413730804,-6.8009386,-5.9712667,-0.82967126
Romania,stealing property,-0.8951917882225823,-7.2605944,-5.4955273,-1.7650669
Romania,cheating on taxes,-0.753729319229726,-7.463229,-5.6105275,-1.8527015
Romania,someone accepting a bribe in the course of their duties,-0.8618814573137573,-7.6778135,-6.519914,-1.1578988
Romania,homosexuality,-0.7016794762311415,-7.71921,-6.498109,-1.2211014
Romania,prostitution,-0.7857673727238945,-8.259466,-7.131836,-1.1276296
Romania,abortion,-0.535727646838758,-7.196128,-6.279256,-0.91687185
Romania,divorce,-0.21415994810490221,-7.4822693,-6.660913,-0.82135564
Romania,sex before marriage,-0.1675213675213675,-7.675193,-6.543109,-1.1320841
Romania,suicide,-0.8516680452164324,-7.6022925,-6.4490767,-1.1532159
Romania,euthanasia,-0.7484489565707839,-7.038256,-5.8697557,-1.1684997
Romania,for a man to beat his wife,-0.9133801548712409,-7.031579,-5.117713,-1.9138657
Romania,parents beating children,-0.8297795771479982,-6.646577,-5.005318,-1.6412588
Romania,violence against other people,-0.9141414141414141,-7.680893,-6.226277,-1.454616
Romania,"terrorism as a political, ideological or religious mean",-0.9281153074256524,-7.5200577,-5.7769566,-1.7431011
Romania,having casual sex,-0.6374170638258106,-7.186673,-5.539638,-1.6470344
Romania,political violence,-0.8860256765493671,-8.192455,-7.860957,-0.33149752
Romania,death penalty,-0.6986944679252373,-7.466667,-6.248794,-1.2178726
Russia,claiming government benefits to which you are not entitled,-0.3577094215515573,-7.3967423,-4.649054,-2.747688
Russia,avoiding a fare on public transport,-0.13414710485133022,-7.009092,-5.898444,-1.1106478
Russia,stealing property,-0.7172057082320683,-6.9077044,-4.913056,-1.9946483
Russia,cheating on taxes,-0.413062890674831,-7.157351,-5.1014414,-2.0559096
Russia,someone accepting a bribe in the course of their duties,-0.6831882961281373,-7.368285,-6.375683,-0.9926028
Russia,homosexuality,-0.6434415413037742,-7.593952,-6.1976647,-1.3962882
Russia,prostitution,-0.5660511823777129,-8.075312,-6.76871,-1.3066016
Russia,abortion,-0.20514319111630624,-7.167344,-5.839776,-1.327568
Russia,divorce,0.13242708532771716,-7.3498354,-6.371836,-0.9779992
Russia,sex before marriage,0.12510430708004364,-7.502931,-6.098866,-1.4040654
Russia,suicide,-0.6203483768804434,-7.255906,-6.05811,-1.1977959
Russia,euthanasia,-0.18698528419063049,-6.934536,-5.549797,-1.3847386
Russia,for a man to beat his wife,-0.7480886850152906,-6.7943215,-4.908124,-1.8861974
Russia,parents beating children,-0.7030314489191403,-6.363173,-4.5246134,-1.8385599
Russia,violence against other people,-0.7606352807714124,-7.310997,-5.573245,-1.7377514
Russia,"terrorism as a political, ideological or religious mean",-0.8029730410682792,-7.4439163,-5.8631477,-1.5807686
Russia,having casual sex,-0.28669573259347336,-7.002221,-5.168639,-1.8335816
Russia,political violence,-0.685250162443145,-8.036713,-7.391951,-0.6447622
Russia,death penalty,-0.2083081266384352,-7.194209,-5.915345,-1.2788643
Turkey,claiming government benefits to which you are not entitled,-0.8017892736290733,-7.3417587,-4.4530067,-2.8887515
Turkey,avoiding a fare on public transport,-0.7562814070351759,-6.8333054,-5.76098,-1.072325
Turkey,stealing property,-0.8643002403401736,-6.957865,-5.055648,-1.9022166
Turkey,cheating on taxes,-0.8473672001855718,-7.115405,-5.105918,-2.0094876
Turkey,someone accepting a bribe in the course of their duties,-0.8554071600816175,-7.1852903,-5.8265715,-1.3587186
Turkey,homosexuality,-0.7606620585884233,-7.6559076,-6.368659,-1.2872484
Turkey,prostitution,-0.8104437911241774,-8.133459,-6.9158645,-1.2175949
Turkey,abortion,-0.650511881281112,-7.1513963,-5.9347167,-1.2166797
Turkey,divorce,-0.24395417904115402,-7.4035783,-6.551258,-0.8523199
Turkey,sex before marriage,-0.7000941619585687,-7.469575,-6.2263994,-1.2431751
Turkey,suicide,-0.822110692876063,-7.3155975,-6.3964205,-0.91917646
Turkey,euthanasia,-0.6599283154121863,-6.9198484,-5.618372,-1.3014766
Turkey,for a man to beat his wife,-0.8213707251608127,-6.992565,-5.097106,-1.8954586
Turkey,parents beating children,-0.757037037037037,-6.5254607,-4.801076,-1.7243843
Turkey,violence against other people,-0.7877861180613475,-7.7259126,-6.174369,-1.5515435
Turkey,"terrorism as a political, ideological or religious mean",,-7.373494,-5.7903633,-1.5831306
Turkey,having casual sex,-0.7008583087097228,-7.043831,-5.484678,-1.5591533
Turkey,political violence,,-8.38636,-8.021757,-0.36460406
Turkey,death penalty,-0.49022939677145283,-7.3500123,-6.094388,-1.2556235
Ukraine,claiming government benefits to which you are not entitled,-0.46615370523037464,-7.281858,-4.3711843,-2.9106736
Ukraine,avoiding a fare on public transport,-0.41891290810426113,-6.971878,-5.6364455,-1.3354323
Ukraine,stealing property,-0.7876621657400052,-6.7284746,-4.7726784,-1.9557962
Ukraine,cheating on taxes,-0.5359207266721717,-7.049639,-4.931575,-2.1180637
Ukraine,someone accepting a bribe in the course of their duties,-0.6742301458670988,-7.0606117,-5.7261305,-1.3344812
Ukraine,homosexuality,-0.6150565152484538,-7.484872,-6.0130944,-1.4717772
Ukraine,prostitution,-0.5676479333928041,-8.070664,-6.54451,-1.5261543
Ukraine,abortion,-0.3209549071618037,-7.0374923,-5.6581407,-1.3793514
Ukraine,divorce,0.04044966375589682,-7.2420835,-6.361646,-0.8804371
Ukraine,sex before marriage,0.09898242368177612,-7.4272413,-5.6779823,-1.7492584
Ukraine,suicide,-0.724904214559387,-7.021605,-5.9818544,-1.0397512
Ukraine,euthanasia,-0.18138261464750166,-6.8511543,-5.279547,-1.5716071
Ukraine,for a man to beat his wife,-0.7795626952253457,-6.767972,-4.9665003,-1.8014711
Ukraine,parents beating children,-0.6781919683054205,-6.355249,-4.4696264,-1.8856227
Ukraine,violence against other people,-0.7560017849174475,-7.65728,-6.08816,-1.5691198
Ukraine,"terrorism as a political, ideological or religious mean",-0.8174154784324276,-7.331675,-5.6762056,-1.6554695
Ukraine,having casual sex,-0.37740533829919304,-6.8278756,-4.8005447,-2.0273304
Ukraine,political violence,-0.7410220346929207,-8.485395,-8.049718,-0.43567777
Ukraine,death penalty,-0.23094934014474247,-7.0388017,-5.870778,-1.1680235
Egypt,claiming government benefits to which you are not entitled,-0.8246330319821132,-7.2605743,-4.2665944,-2.9939797
Egypt,avoiding a fare on public transport,-0.868312757201646,-6.737197,-5.6707892,-1.0664077
Egypt,stealing property,-0.9853091585309157,-7.0210404,-5.0265503,-1.9944903
Egypt,cheating on taxes,-0.8805885681946803,-7.0301514,-4.975274,-2.0548768
Egypt,someone accepting a bribe in the course of their duties,-0.9605103846512061,-7.341426,-6.0896482,-1.2517779
Egypt,homosexuality,,-7.479155,-6.071954,-1.407201
Egypt,prostitution,,-7.9885073,-6.609755,-1.3787526
Egypt,abortion,-0.764088138771683,-7.087517,-5.729474,-1.358043
Egypt,divorce,-0.114469633361321,-7.1585174,-6.106755,-1.0517623
Egypt,sex before marriage,,-7.348588,-5.7960844,-1.5525035
Egypt,suicide,-0.9743375174337516,-7.1733713,-5.958917,-1.2144543
Egypt,euthanasia,-0.8726642049904889,-6.7645044,-5.367617,-1.396888
Egypt,for a man to beat his wife,-0.6553783002145722,-6.8291235,-4.858918,-1.9702063
Egypt,parents beating children,-0.36122733612273367,-6.522792,-4.7394342,-1.7833582
Egypt,violence against other people,-0.8870246085011185,-7.5689745,-5.893688,-1.6752857
Egypt,"terrorism as a political, ideological or religious mean",-0.9790688575899843,-7.372657,-5.5686884,-1.8039688
Egypt,having casual sex,,-6.931679,-5.073821,-1.8578584
Egypt,political violence,-0.9744292237442922,-8.231334,-7.71595,-0.51538354
Egypt,death penalty,0.25301204819277107,-7.1997213,-5.838374,-1.361347
United States of America,claiming government benefits to which you are not entitled,-0.6598303911388023,-7.089306,-4.1729083,-2.9163976
United States of America,avoiding a fare on public transport,-0.5705261336102457,-6.218643,-5.137519,-1.0811241
United States of America,stealing property,-0.8017480096919348,-6.690912,-4.354373,-2.3365386
United States of America,cheating on taxes,-0.7533264212890962,-6.7058463,-4.1893363,-2.5165093
United States of America,someone accepting a bribe in the course of their duties,-0.8286208387375703,-7.0940094,-5.465617,-1.628392
United States of America,homosexuality,0.2215256008359457,-6.8965936,-5.0550942,-1.841499
United States of America,prostitution,-0.3699519542916504,-7.6289315,-5.8496,-1.7793314
United States of America,abortion,-0.09622126996493961,-6.3030024,-5.1628723,-1.1401303
United States of America,divorce,0.24387397899649943,-6.864287,-5.5749593,-1.2893271
United States of America,sex before marriage,0.27000216590859866,-6.560977,-5.486516,-1.0744616
United States of America,suicide,-0.4814814814814815,-7.2626085,-5.775256,-1.487352
United States of America,euthanasia,-0.025707720986690955,-6.449469,-4.745459,-1.7040104
United States of America,for a man to beat his wife,-0.907911802853437,-6.375984,-4.5224557,-1.8535286
United States of America,parents beating children,-0.7797657634297075,-6.1699014,-3.9387898,-2.2311115
United States of America,violence against other people,-0.687521633783316,-6.8092623,-4.334588,-2.4746747
United States of America,"terrorism as a political, ideological or religious mean",-0.8763510592304364,-7.0052614,-4.9786844,-2.0265775
United States of America,having casual sex,0.06124745704021122,-6.601149,-4.5488243,-2.0523248
United States of America,political violence,-0.7286066744578625,-7.1548185,-5.8107347,-1.3440838
United States of America,death penalty,0.002511474841950284,-6.9935064,-5.207234,-1.7862728
Mongolia,claiming government benefits to which you are not entitled,-0.37043832823649336,-7.247313,-4.3096046,-2.937708
Mongolia,avoiding a fare on public transport,-0.3412020078686745,-6.8500266,-6.1382036,-0.7118228
Mongolia,stealing property,-0.4909781576448243,-7.2161193,-5.362851,-1.8532686
Mongolia,cheating on taxes,-0.42382309048975714,-7.371833,-5.4348927,-1.9369406
Mongolia,someone accepting a bribe in the course of their duties,-0.46045312711979375,-7.704728,-6.5551133,-1.1496149
Mongolia,homosexuality,-0.36128069461402795,-7.8005,-6.459296,-1.3412039
Mongolia,prostitution,-0.46886446886446886,-8.242741,-7.036826,-1.2059147
Mongolia,abortion,-0.2935829602496269,-7.2640395,-6.051139,-1.2129004
Mongolia,divorce,-0.22018722018722017,-7.6465974,-6.664851,-0.9817462
Mongolia,sex before marriage,-0.214353547686881,-7.6781783,-6.1046066,-1.5735716
Mongolia,suicide,-0.49477682811016144,-7.556759,-6.354613,-1.2021465
Mongolia,euthanasia,-0.3494776828110161,-7.0486474,-5.8208823,-1.2277657
Mongolia,for a man to beat his wife,-0.4805318138651472,-7.1146636,-5.4685907,-1.6460736
Mongolia,parents beating children,-0.4078144078144078,-6.6537256,-4.877431,-1.776295
Mongolia,violence against other people,-0.5132275132275133,-7.6471725,-6.2185636,-1.4286094
Mongolia,"terrorism as a political, ideological or religious mean",-0.5149911816578483,-7.339081,-5.6795106,-1.6595701
Mongolia,having casual sex,-0.37050603717270386,-7.196489,-5.640466,-1.5560219
Mongolia,political violence,-0.4894858228191561,-8.212916,-7.9519053,-0.26101157
Mongolia,death penalty,-0.07176773843440509,-7.472419,-6.032603,-1.4398162
Nicaragua,claiming government benefits to which you are not entitled,-0.32481481481481483,-7.212571,-4.210034,-3.002537
Nicaragua,avoiding a fare on public transport,-0.4111111111111111,-6.6750336,-5.7276673,-0.9473667
Nicaragua,stealing property,-0.8533333333333334,-6.9849763,-4.954299,-2.0306778
Nicaragua,cheating on taxes,-0.7355555555555555,-7.1080694,-4.946849,-2.1612206
Nicaragua,someone accepting a bribe in the course of their duties,-0.7479629629629629,-7.4042144,-6.201866,-1.2023485
Nicaragua,homosexuality,-0.4968518518518518,-7.4252167,-6.1031833,-1.3220332
Nicaragua,prostitution,-0.6214814814814814,-8.051554,-6.81267,-1.2388833
Nicaragua,abortion,-0.7661111111111111,-6.996947,-5.929645,-1.0673016
Nicaragua,divorce,-0.22666666666666666,-7.328415,-6.2931705,-1.0352445
Nicaragua,sex before marriage,-0.3137037037037037,-7.286953,-5.8820662,-1.4048865
Nicaragua,suicide,-0.8220370370370369,-7.3033714,-6.096338,-1.2070339
Nicaragua,euthanasia,-0.6733333333333333,-6.762849,-5.5221186,-1.2407297
Nicaragua,for a man to beat his wife,-0.8698148148148148,-6.910506,-5.1552653,-1.7552402
Nicaragua,parents beating children,-0.255,-6.5012345,-4.709834,-1.7913997
Nicaragua,violence against other people,-0.7833333333333333,-7.4170656,-5.9408464,-1.4762182
Nicaragua,"terrorism as a political, ideological or religious mean",-0.7787037037037036,-7.1914988,-5.5904617,-1.601037
Nicaragua,having casual sex,-0.461111111111111,-6.9775,-5.1404366,-1.8370636
Nicaragua,political violence,-0.7607407407407407,-8.127001,-7.90013,-0.2268705
Nicaragua,death penalty,-0.7081481481481482,-7.0451384,-5.8079443,-1.2371944
Morocco,claiming government benefits to which you are not entitled,-0.405,-7.1744485,-4.131698,-3.04275
Morocco,avoiding a fare on public transport,-0.5266666666666666,-6.6424484,-5.696401,-0.9460473
Morocco,stealing property,-0.6631481481481482,-7.1078324,-5.1584806,-1.9493515
Morocco,cheating on taxes,-0.5931481481481481,-7.0801954,-5.038268,-2.0419269
Morocco,someone accepting a bribe in the course of their duties,-0.6031481481481482,-7.316081,-6.0780387,-1.2380422
Morocco,homosexuality,-0.6066666666666667,-7.51276,-6.1039963,-1.4087636
Morocco,prostitution,-0.6040740740740741,-8.054015,-6.7802634,-1.2737517
Morocco,abortion,-0.41777777777777775,-7.042248,-5.8135405,-1.228707
Morocco,divorce,0.04685185185185185,-7.2687545,-6.1971016,-1.071653
Morocco,sex before marriage,-0.523888888888889,-7.462639,-5.9270835,-1.5355555
Morocco,suicide,-0.5687037037037036,-7.305014,-6.1986723,-1.1063421
Morocco,euthanasia,-0.5125925925925926,-6.7595687,-5.484575,-1.2749935
Morocco,for a man to beat his wife,-0.495,-6.907733,-5.023899,-1.8838341
Morocco,parents beating children,-0.17703703703703702,-6.501948,-4.750721,-1.7512276
Morocco,violence against other people,-0.5951851851851852,-7.5390396,-5.9443574,-1.5946828
Morocco,"terrorism as a political, ideological or religious mean",-0.700925925925926,-7.257287,-5.602481,-1.6548055
Morocco,having casual sex,-0.6142592592592593,-6.9938545,-5.266744,-1.7271105
Morocco,political violence,-0.657962962962963,-8.184954,-7.7638383,-0.42111522
Morocco,death penalty,-0.2659259259259259,-7.1044755,-5.882229,-1.2222469
Venezuela,claiming government benefits to which you are not entitled,-0.29561157796451915,-7.3358507,-4.315486,-3.0203648
Venezuela,avoiding a fare on public transport,-0.5363211951447245,-7.0337296,-5.8749638,-1.1587663
Venezuela,stealing property,-0.8001867413632119,-6.910562,-4.9458323,-1.9647299
Venezuela,cheating on taxes,-0.7301587301587301,-7.117325,-5.011763,-2.105562
Venezuela,someone accepting a bribe in the course of their duties,-0.7527544351073763,-7.382659,-6.007483,-1.3751757
Venezuela,homosexuality,-0.2931839402427638,-7.6124926,-6.1465364,-1.465956
Venezuela,prostitution,-0.492063492063492,-8.155092,-6.7730584,-1.3820336
Venezuela,abortion,-0.5906629318394023,-7.2141495,-5.950399,-1.2637503
Venezuela,divorce,0.00597572362278244,-7.5422354,-6.4036837,-1.1385515
Venezuela,sex before marriage,-0.060877684407096185,-7.544117,-5.958289,-1.5858278
Venezuela,suicide,-0.6879551820728291,-7.292024,-6.1462502,-1.1457745
Venezuela,euthanasia,-0.48173386333522616,-6.9831467,-5.5306807,-1.4524659
Venezuela,for a man to beat his wife,-0.7557422969187675,-6.8678885,-5.068646,-1.799243
Venezuela,parents beating children,-0.42745098039215684,-6.4658623,-4.701064,-1.7647985
Venezuela,violence against other people,-0.6943043884220355,-7.612439,-6.0608406,-1.5515988
Venezuela,"terrorism as a political, ideological or religious mean",-0.7540616246498599,-7.347059,-5.6395745,-1.7074845
Venezuela,having casual sex,-0.21549953314659198,-6.949182,-4.9807024,-1.9684801
Venezuela,political violence,-0.6935574229691877,-8.328258,-7.9674196,-0.3608392
Venezuela,death penalty,-0.4819794584500467,-7.2172227,-5.957138,-1.2600844
Iraq,claiming government benefits to which you are not entitled,-0.43,-7.1141405,-4.1660533,-2.9480865
Iraq,avoiding a fare on public transport,-0.5585185185185185,-6.705518,-5.719184,-0.986333
Iraq,stealing property,-0.6853703703703703,-6.707254,-4.646289,-2.0609655
Iraq,cheating on taxes,-0.6144444444444443,-6.821791,-4.639364,-2.1824265
Iraq,someone accepting a bribe in the course of their duties,-0.6338888888888888,-7.264238,-6.137516,-1.1267221
Iraq,homosexuality,-0.7120425815036595,-7.304306,-5.8109984,-1.4933072
Iraq,prostitution,,-7.7926917,-6.4112196,-1.3814719
Iraq,abortion,-0.6040740740740741,-6.8309464,-5.5043144,-1.3266323
Iraq,divorce,-0.38407407407407407,-7.039266,-5.8444467,-1.1948195
Iraq,sex before marriage,,-7.0411224,-5.338315,-1.702808
