country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
South Korea,stealing property,-0.7301204819277108,-10.799693,-9.829098,-0.97059613
South Korea,cheating on taxes,-0.728157072735386,-10.770642,-9.81438,-0.9562613
South Korea,someone accepting a bribe in the course of their duties,-0.72904953145917,-10.397158,-9.70138,-0.6957779
South Korea,homosexuality,-0.5039714413208389,-11.007677,-10.21452,-0.7931573
South Korea,prostitution,-0.6330209727800089,-10.899033,-9.849498,-1.0495349
South Korea,abortion,-0.35296742525658187,-10.22803,-9.660025,-0.568005
South Korea,divorce,-0.0532797858099063,-10.198903,-9.673438,-0.5254646
South Korea,sex before marriage,-0.16001784917447567,-10.670549,-9.966797,-0.7037526
South Korea,suicide,-0.6260597947344935,-10.61677,-9.8189335,-0.7978362
South Korea,euthanasia,-0.23676929941990182,-10.079361,-9.448089,-0.63127244
South Korea,for a man to beat his wife,-0.7745649263721552,-10.587231,-9.561887,-1.0253446
South Korea,parents beating children,-0.6892458723784025,-11.150797,-9.883817,-1.2669792
South Korea,violence against other people,-0.7419009370816599,-11.071882,-9.898158,-1.1737237
South Korea,"terrorism as a political, ideological or religious mean",-0.7210174029451137,-10.793978,-9.714767,-1.0792099
South Korea,having casual sex,-0.6635430611334225,-11.166658,-10.168062,-0.99859667
South Korea,political violence,-0.6794288264167782,-10.455027,-9.541193,-0.91383284
South Korea,death penalty,-0.25783132530120484,-10.197432,-9.444334,-0.75309676
Kyrgyzstan,claiming government benefits to which you are not entitled,-0.541371158392435,-12.480463,-10.445157,-2.0353072
Kyrgyzstan,avoiding a fare on public transport,-0.6147762345679012,-10.930307,-9.983437,-0.9468702
Kyrgyzstan,stealing property,-0.8427116062077503,-11.659069,-10.355841,-1.3032291
Kyrgyzstan,cheating on taxes,-0.7327224131347843,-11.623218,-10.2176285,-1.4055893
Kyrgyzstan,someone accepting a bribe in the course of their duties,-0.8343815513626834,-11.130976,-10.110569,-1.0204062
Kyrgyzstan,homosexuality,-0.8928012519561815,-11.913855,-10.644325,-1.2695289
Kyrgyzstan,prostitution,-0.8909231812457619,-11.638466,-10.15431,-1.484156
Kyrgyzstan,abortion,-0.8210628019323671,-11.1360235,-10.0017605,-1.1342638
Kyrgyzstan,divorce,-0.720782959124928,-11.01293,-9.964689,-1.04824
Kyrgyzstan,sex before marriage,-0.7773892773892773,-11.58676,-10.220873,-1.3658875
Kyrgyzstan,suicide,-0.9068783068783068,-11.283087,-10.109248,-1.1738403
Kyrgyzstan,euthanasia,-0.7848386780425615,-10.919617,-9.762423,-1.1571939
Kyrgyzstan,for a man to beat his wife,-0.8055316298210354,-11.400004,-9.933712,-1.4662924
Kyrgyzstan,parents beating children,-0.7332569026464125,-11.700576,-10.233689,-1.4668877
Kyrgyzstan,violence against other people,-0.8662072925638816,-12.076355,-10.470647,-1.6057084
Kyrgyzstan,"terrorism as a political, ideological or religious mean",-0.8929539295392954,-11.850929,-10.284345,-1.5665842
Kyrgyzstan,having casual sex,-0.8527583527583527,-12.385306,-10.764776,-1.6205304
Kyrgyzstan,political violence,-0.8815202637192165,-11.139569,-9.929314,-1.2102557
Kyrgyzstan,death penalty,-0.7450865927223196,-10.90363,-9.647764,-1.2558653
Lebanon,claiming government benefits to which you are not entitled,-0.466439135381115,-12.661169,-10.603094,-2.0580761
Lebanon,avoiding a fare on public transport,,-10.637332,-10.007374,-0.62995845
Lebanon,stealing property,-0.784143030983806,-11.483492,-10.127292,-1.3561996
Lebanon,cheating on taxes,-0.6530214424951267,-11.462375,-10.069966,-1.3924086
Lebanon,someone accepting a bribe in the course of their duties,-0.6346296296296295,-10.779637,-9.909859,-0.8697794
Lebanon,homosexuality,-0.7024608501118568,-11.588122,-10.45141,-1.1367134
Lebanon,prostitution,,-11.701981,-10.176775,-1.5252067
Lebanon,abortion,-0.6974074074074075,-10.866888,-9.924451,-0.94243747
Lebanon,divorce,-0.34561697375767725,-10.632368,-9.860319,-0.77204907
Lebanon,sex before marriage,-0.7149232914923291,-11.321795,-10.151682,-1.170114
Lebanon,suicide,-0.7575925925925926,-11.064439,-10.058656,-1.0057832
Lebanon,euthanasia,-0.6984801283866704,-10.742704,-9.689146,-1.0535582
Lebanon,for a man to beat his wife,-0.7675585284280937,-11.050974,-9.743021,-1.3079535
Lebanon,parents beating children,-0.658642499763995,-11.544505,-10.169621,-1.3748842
Lebanon,violence against other people,-0.7746296296296297,-11.780947,-10.271029,-1.5099167
Lebanon,"terrorism as a political, ideological or religious mean",-0.8168293816829382,-11.283943,-9.872309,-1.4116356
Lebanon,having casual sex,-0.7372222222222222,-12.008772,-10.524815,-1.4839568
Lebanon,political violence,-0.785024154589372,-10.963612,-9.895479,-1.0681318
Lebanon,death penalty,-0.3698289863380147,-10.752196,-9.682216,-1.0699809
Mexico,claiming government benefits to which you are not entitled,-0.1784629306444315,-10.704717,-9.261014,-1.4437039
Mexico,avoiding a fare on public transport,-0.2664471560462264,-9.924064,-9.546462,-0.37760147
Mexico,stealing property,-0.7034045008655511,-10.442885,-9.3385315,-1.1043541
Mexico,cheating on taxes,-0.5600722673893405,-10.510218,-9.383254,-1.1269634
Mexico,someone accepting a bribe in the course of their duties,-0.6338956757804924,-10.223224,-9.531053,-0.6921715
Mexico,homosexuality,-0.25807512663640547,-10.707285,-9.897277,-0.81000745
Mexico,prostitution,-0.41774130519734276,-10.629595,-9.484333,-1.1452624
Mexico,abortion,-0.4997403946002077,-9.970487,-9.322966,-0.64751947
Mexico,divorce,-0.10208816705336426,-10.12384,-9.41898,-0.70486087
Mexico,sex before marriage,-0.1653973833235696,-10.433906,-9.667596,-0.7663106
Mexico,suicide,-0.6069371643046656,-10.318461,-9.487612,-0.8308493
Mexico,euthanasia,-0.38491829100216574,-9.866718,-9.131266,-0.73545253
Mexico,for a man to beat his wife,-0.7338471419396274,-10.398592,-9.2554455,-1.1431471
Mexico,parents beating children,-0.5366183574879226,-10.7717285,-9.516068,-1.2556607
Mexico,violence against other people,-0.6908492938672859,-10.699147,-9.530324,-1.1688225
Mexico,"terrorism as a political, ideological or religious mean",-0.7033997655334114,-10.4981,-9.389857,-1.1082424
Mexico,having casual sex,-0.4842395587076438,-10.783312,-9.6970005,-1.0863128
Mexico,political violence,-0.6684839044652128,-10.199413,-9.230877,-0.9685364
Mexico,death penalty,-0.41381100726895126,-9.951648,-9.018377,-0.93327093
Pakistan,claiming government benefits to which you are not entitled,-0.6138246215367039,-15.840414,-12.08533,-3.7550845
Pakistan,avoiding a fare on public transport,-0.7683310841205577,-12.340457,-10.466531,-1.8739268
Pakistan,stealing property,-0.825176026103383,-12.766583,-10.619561,-2.147022
Pakistan,cheating on taxes,-0.7849313487942772,-12.842664,-10.632019,-2.2106442
Pakistan,someone accepting a bribe in the course of their duties,-0.8535353535353535,-12.949926,-10.887664,-2.062263
Pakistan,homosexuality,-0.8705738705738706,-13.24026,-11.02508,-2.2151806
Pakistan,prostitution,-0.8769091012320446,-12.848895,-10.432329,-2.4165654
Pakistan,abortion,-0.8245050829320493,-12.626852,-10.658585,-1.9682674
Pakistan,divorce,-0.7044929251930775,-12.480743,-10.575308,-1.9054348
Pakistan,sex before marriage,-0.8726121849214423,-13.294019,-10.957795,-2.336225
Pakistan,suicide,-0.8767676767676768,-12.745813,-10.6821995,-2.0636144
Pakistan,euthanasia,-0.8576051779935275,-12.297111,-10.158094,-2.1390157
Pakistan,for a man to beat his wife,-0.7912388774811774,-12.905696,-10.594149,-2.3115463
Pakistan,parents beating children,-0.4796637127925471,-13.049582,-10.80068,-2.2489018
Pakistan,violence against other people,-0.8396066463207869,-13.875357,-11.384125,-2.4912317
Pakistan,"terrorism as a political, ideological or religious mean",-0.854987667068204,-13.56148,-11.474596,-2.086883
Pakistan,having casual sex,-0.8521937321937322,-13.817839,-11.450838,-2.3670008
Pakistan,political violence,-0.8755832037325039,-12.899068,-10.698011,-2.2010562
Pakistan,death penalty,-0.399700943179204,-12.40288,-10.209309,-2.1935709
Peru,claiming government benefits to which you are not entitled,-0.44682598341134916,-10.956447,-9.543533,-1.4129131
Peru,avoiding a fare on public transport,-0.6060825488776249,-9.992835,-9.715113,-0.27772218
Peru,stealing property,-0.8759764068228918,-10.702509,-9.640605,-1.0619029
Peru,cheating on taxes,-0.8095238095238094,-10.678641,-9.58356,-1.0950816
Peru,someone accepting a bribe in the course of their duties,-0.8411086939005721,-10.285941,-9.630632,-0.6553085
Peru,homosexuality,-0.5898078529657477,-10.833469,-10.026026,-0.80744344
Peru,prostitution,-0.7073369123149503,-10.805771,-9.69919,-1.1065804
Peru,abortion,-0.7055393586005831,-10.077375,-9.470629,-0.606747
Peru,divorce,-0.26049741602067183,-10.24161,-9.553129,-0.688481
Peru,sex before marriage,-0.251539788125154,-10.564505,-9.831998,-0.7325072
Peru,suicide,-0.7972283005105762,-10.42524,-9.673376,-0.75186247
Peru,euthanasia,-0.45462256149279057,-9.950747,-9.256368,-0.6943778
Peru,for a man to beat his wife,-0.8932696136997214,-10.595332,-9.432312,-1.1630192
Peru,parents beating children,-0.799888650282351,-11.040455,-9.779371,-1.2610834
Peru,violence against other people,-0.86468567776979,-10.855837,-9.6848,-1.1710367
Peru,"terrorism as a political, ideological or religious mean",-0.8581525312294542,-10.612082,-9.477686,-1.1343963
Peru,having casual sex,-0.6250738209735931,-10.965063,-9.9369545,-1.0281082
Peru,political violence,-0.83778922410269,-10.278418,-9.321817,-0.95659864
Peru,death penalty,-0.3432062798413854,-10.13507,-9.2384815,-0.89658844
Romania,claiming government benefits to which you are not entitled,-0.7416276722635103,-10.831746,-9.597076,-1.23467
Romania,avoiding a fare on public transport,-0.7974706413730804,-10.308338,-10.112622,-0.19571643
Romania,stealing property,-0.8951917882225823,-11.019354,-9.990755,-1.0285976
Romania,cheating on taxes,-0.753729319229726,-10.995305,-9.9719925,-1.0233119
Romania,someone accepting a bribe in the course of their duties,-0.8618814573137573,-10.514017,-9.858746,-0.65527105
Romania,homosexuality,-0.7016794762311415,-10.995237,-10.265774,-0.7294644
Romania,prostitution,-0.7857673727238945,-11.11109,-10.045357,-1.0657334
Romania,abortion,-0.535727646838758,-10.387957,-9.853058,-0.5348994
Romania,divorce,-0.21415994810490221,-10.384447,-10.005371,-0.37907553
Romania,sex before marriage,-0.1675213675213675,-10.820246,-10.173006,-0.6472397
Romania,suicide,-0.8516680452164324,-10.803975,-10.027945,-0.77603006
Romania,euthanasia,-0.7484489565707839,-10.328503,-9.754817,-0.57368577
Romania,for a man to beat his wife,-0.9133801548712409,-10.73308,-9.6550045,-1.0780752
Romania,parents beating children,-0.8297795771479982,-11.372437,-10.096718,-1.2757186
Romania,violence against other people,-0.9141414141414141,-11.101833,-9.926681,-1.175153
Romania,"terrorism as a political, ideological or religious mean",-0.9281153074256524,-10.815176,-9.634637,-1.1805394
Romania,having casual sex,-0.6374170638258106,-11.307127,-10.248565,-1.0585625
Romania,political violence,-0.8860256765493671,-10.574539,-9.667185,-0.90735376
Romania,death penalty,-0.6986944679252373,-10.4574175,-9.588491,-0.868925
Russia,claiming government benefits to which you are not entitled,-0.3577094215515573,-10.809275,-9.479822,-1.3294531
Russia,avoiding a fare on public transport,-0.13414710485133022,-9.92928,-9.705557,-0.2237235
Russia,stealing property,-0.7172057082320683,-10.613164,-9.592375,-1.0207888
Russia,cheating on taxes,-0.413062890674831,-10.666261,-9.622566,-1.0436943
Russia,someone accepting a bribe in the course of their duties,-0.6831882961281373,-10.184604,-9.576748,-0.6078559
Russia,homosexuality,-0.6434415413037742,-10.811518,-10.120379,-0.69113636
Russia,prostitution,-0.5660511823777129,-10.868178,-9.765292,-1.102886
Russia,abortion,-0.20514319111630624,-10.099483,-9.582051,-0.5174321
Russia,divorce,0.13242708532771716,-9.920816,-9.681555,-0.23926039
Russia,sex before marriage,0.12510430708004364,-10.566721,-9.877016,-0.6897049
Russia,suicide,-0.6203483768804434,-10.528434,-9.724575,-0.8038599
Russia,euthanasia,-0.18698528419063049,-10.067503,-9.439624,-0.6278792
Russia,for a man to beat his wife,-0.7480886850152906,-10.452091,-9.4051895,-1.0469018
Russia,parents beating children,-0.7030314489191403,-11.003428,-9.732423,-1.2710055
Russia,violence against other people,-0.7606352807714124,-11.106224,-9.797972,-1.3082516
Russia,"terrorism as a political, ideological or religious mean",-0.8029730410682792,-10.731263,-9.559154,-1.1721094
Russia,having casual sex,-0.28669573259347336,-11.033751,-9.925328,-1.1084225
Russia,political violence,-0.685250162443145,-10.490942,-9.505983,-0.9849582
Russia,death penalty,-0.2083081266384352,-10.037564,-9.283865,-0.75369966
Turkey,claiming government benefits to which you are not entitled,-0.8017892736290733,-12.336677,-10.2189245,-2.1177516
Turkey,avoiding a fare on public transport,-0.7562814070351759,-10.599733,-9.791681,-0.8080512
Turkey,stealing property,-0.8643002403401736,-11.350763,-9.9403925,-1.4103699
Turkey,cheating on taxes,-0.8473672001855718,-11.370493,-9.887529,-1.4829634
Turkey,someone accepting a bribe in the course of their duties,-0.8554071600816175,-10.81695,-9.829528,-0.98742217
Turkey,homosexuality,-0.7606620585884233,-11.571609,-10.382503,-1.1891059
Turkey,prostitution,-0.8104437911241774,-11.5598135,-9.999592,-1.5602218
Turkey,abortion,-0.650511881281112,-10.775076,-9.731748,-1.0433277
Turkey,divorce,-0.24395417904115402,-10.503841,-9.776539,-0.72730297
Turkey,sex before marriage,-0.7000941619585687,-11.230558,-10.036598,-1.1939605
Turkey,suicide,-0.822110692876063,-11.145803,-9.948342,-1.1974609
Turkey,euthanasia,-0.6599283154121863,-10.714701,-9.5721035,-1.1425974
Turkey,for a man to beat his wife,-0.8213707251608127,-11.230824,-9.779952,-1.4508722
Turkey,parents beating children,-0.757037037037037,-11.594366,-10.066455,-1.5279119
Turkey,violence against other people,-0.7877861180613475,-11.6698475,-10.078637,-1.5912099
Turkey,"terrorism as a political, ideological or religious mean",,-11.25954,-9.796297,-1.4632419
Turkey,having casual sex,-0.7008583087097228,-11.839605,-10.315277,-1.5243291
Turkey,political violence,,-10.937742,-9.705175,-1.232568
Turkey,death penalty,-0.49022939677145283,-10.811865,-9.59691,-1.2149563
Ukraine,claiming government benefits to which you are not entitled,-0.46615370523037464,-11.979244,-10.046485,-1.9327593
Ukraine,avoiding a fare on public transport,-0.41891290810426113,-10.5464735,-9.946594,-0.5998793
Ukraine,stealing property,-0.7876621657400052,-11.307217,-10.015912,-1.2913046
Ukraine,cheating on taxes,-0.5359207266721717,-11.340917,-9.96644,-1.3744758
Ukraine,someone accepting a bribe in the course of their duties,-0.6742301458670988,-10.835039,-9.81114,-1.0238992
Ukraine,homosexuality,-0.6150565152484538,-11.597369,-10.424435,-1.1729351
Ukraine,prostitution,-0.5676479333928041,-11.628376,-10.116728,-1.511649
Ukraine,abortion,-0.3209549071618037,-10.655825,-9.747981,-0.90784264
Ukraine,divorce,0.04044966375589682,-10.401614,-9.69526,-0.70635414
Ukraine,sex before marriage,0.09898242368177612,-11.290433,-10.047994,-1.242439
Ukraine,suicide,-0.724904214559387,-11.084242,-9.98073,-1.1035116
Ukraine,euthanasia,-0.18138261464750166,-10.674975,-9.607607,-1.0673678
Ukraine,for a man to beat his wife,-0.7795626952253457,-10.980833,-9.657963,-1.3228699
Ukraine,parents beating children,-0.6781919683054205,-11.405188,-9.99305,-1.412138
Ukraine,violence against other people,-0.7560017849174475,-11.829415,-10.271349,-1.5580658
Ukraine,"terrorism as a political, ideological or religious mean",-0.8174154784324276,-11.425575,-9.909475,-1.5160993
Ukraine,having casual sex,-0.37740533829919304,-11.954894,-10.379449,-1.5754458
Ukraine,political violence,-0.7410220346929207,-10.989212,-9.828687,-1.1605263
Ukraine,death penalty,-0.23094934014474247,-10.616017,-9.545858,-1.0701586
Egypt,claiming government benefits to which you are not entitled,-0.8246330319821132,-11.772597,-9.893667,-1.8789304
Egypt,avoiding a fare on public transport,-0.868312757201646,-10.565705,-9.849637,-0.7160689
Egypt,stealing property,-0.9853091585309157,-11.350899,-9.965994,-1.3849055
Egypt,cheating on taxes,-0.8805885681946803,-11.360466,-9.9231415,-1.4373236
Egypt,someone accepting a bribe in the course of their duties,-0.9605103846512061,-10.665452,-9.727936,-0.9375159
Egypt,homosexuality,,-11.592923,-10.385462,-1.2074606
Egypt,prostitution,,-11.574549,-10.017675,-1.5568727
Egypt,abortion,-0.764088138771683,-10.80016,-9.732219,-1.0679399
Egypt,divorce,-0.114469633361321,-10.5752945,-9.695158,-0.8801363
Egypt,sex before marriage,,-11.315428,-10.045393,-1.2700346
Egypt,suicide,-0.9743375174337516,-11.183523,-10.028285,-1.1552389
Egypt,euthanasia,-0.8726642049904889,-10.69209,-9.51078,-1.1813093
Egypt,for a man to beat his wife,-0.6553783002145722,-11.025067,-9.633672,-1.3913963
Egypt,parents beating children,-0.36122733612273367,-11.47592,-10.029012,-1.4469078
Egypt,violence against other people,-0.8870246085011185,-11.639452,-10.046988,-1.5924634
Egypt,"terrorism as a political, ideological or religious mean",-0.9790688575899843,-11.274931,-9.846871,-1.4280597
Egypt,having casual sex,,-11.677563,-10.192752,-1.4848112
Egypt,political violence,-0.9744292237442922,-11.05377,-9.750923,-1.3028475
Egypt,death penalty,0.25301204819277107,-10.773089,-9.628668,-1.1444207
United States of America,claiming government benefits to which you are not entitled,-0.6598303911388023,-10.682216,-9.476393,-1.205823
United States of America,avoiding a fare on public transport,-0.5705261336102457,-10.036423,-9.7816105,-0.25481215
United States of America,stealing property,-0.8017480096919348,-10.627727,-9.508825,-1.1189016
United States of America,cheating on taxes,-0.7533264212890962,-10.724287,-9.68146,-1.0428269
United States of America,someone accepting a bribe in the course of their duties,-0.8286208387375703,-10.287103,-9.528101,-0.7590021
United States of America,homosexuality,0.2215256008359457,-10.9205,-10.179729,-0.7407697
United States of America,prostitution,-0.3699519542916504,-11.003908,-9.820346,-1.1835625
United States of America,abortion,-0.09622126996493961,-10.11832,-9.633266,-0.48505458
United States of America,divorce,0.24387397899649943,-10.260188,-9.727473,-0.5327155
United States of America,sex before marriage,0.27000216590859866,-10.551697,-10.181907,-0.36978984
United States of America,suicide,-0.4814814814814815,-10.663298,-9.92077,-0.7425284
United States of America,euthanasia,-0.025707720986690955,-10.126836,-9.477026,-0.64980876
United States of America,for a man to beat his wife,-0.907911802853437,-10.320331,-9.345346,-0.9749845
United States of America,parents beating children,-0.7797657634297075,-10.910198,-9.639853,-1.2703456
United States of America,violence against other people,-0.687521633783316,-11.12559,-9.79265,-1.3329408
United States of America,"terrorism as a political, ideological or religious mean",-0.8763510592304364,-10.805746,-9.703186,-1.1025603
United States of America,having casual sex,0.06124745704021122,-10.995739,-9.90173,-1.0940096
United States of America,political violence,-0.7286066744578625,-10.698331,-9.531321,-1.1670103
United States of America,death penalty,0.002511474841950284,-10.183901,-9.4222,-0.7617009
Mongolia,claiming government benefits to which you are not entitled,-0.37043832823649336,-11.555761,-9.715853,-1.8399098
Mongolia,avoiding a fare on public transport,-0.3412020078686745,-10.157302,-9.568114,-0.589188
Mongolia,stealing property,-0.4909781576448243,-10.878512,-9.530147,-1.3483654
Mongolia,cheating on taxes,-0.42382309048975714,-10.874947,-9.496734,-1.3782126
Mongolia,someone accepting a bribe in the course of their duties,-0.46045312711979375,-10.531485,-9.531099,-1.0003847
Mongolia,homosexuality,-0.36128069461402795,-11.046801,-9.894944,-1.1518571
Mongolia,prostitution,-0.46886446886446886,-10.946701,-9.542012,-1.4046899
Mongolia,abortion,-0.2935829602496269,-10.39931,-9.378958,-1.0203532
Mongolia,divorce,-0.22018722018722017,-10.302561,-9.389941,-0.91261876
Mongolia,sex before marriage,-0.214353547686881,-10.751483,-9.647742,-1.1037405
Mongolia,suicide,-0.49477682811016144,-10.711117,-9.611685,-1.0994322
Mongolia,euthanasia,-0.3494776828110161,-10.134578,-9.146891,-0.9876868
Mongolia,for a man to beat his wife,-0.4805318138651472,-10.855921,-9.4653635,-1.3905569
Mongolia,parents beating children,-0.4078144078144078,-11.328022,-9.756548,-1.5714744
Mongolia,violence against other people,-0.5132275132275133,-11.099852,-9.617843,-1.4820076
Mongolia,"terrorism as a political, ideological or religious mean",-0.5149911816578483,-10.808515,-9.380246,-1.4282691
Mongolia,having casual sex,-0.37050603717270386,-11.341059,-9.883738,-1.4573209
Mongolia,political violence,-0.4894858228191561,-10.459696,-9.293308,-1.1663882
Mongolia,death penalty,-0.07176773843440509,-10.312456,-9.143589,-1.1688681
Nicaragua,claiming government benefits to which you are not entitled,-0.32481481481481483,-11.175931,-9.56053,-1.615402
Nicaragua,avoiding a fare on public transport,-0.4111111111111111,-10.21184,-9.714271,-0.49756926
Nicaragua,stealing property,-0.8533333333333334,-10.880427,-9.723114,-1.1573125
Nicaragua,cheating on taxes,-0.7355555555555555,-10.836619,-9.624333,-1.2122862
Nicaragua,someone accepting a bribe in the course of their duties,-0.7479629629629629,-10.277613,-9.549213,-0.7283989
Nicaragua,homosexuality,-0.4968518518518518,-11.154627,-10.161238,-0.99338865
Nicaragua,prostitution,-0.6214814814814814,-11.021009,-9.780699,-1.2403098
Nicaragua,abortion,-0.7661111111111111,-10.275644,-9.55482,-0.72082436
Nicaragua,divorce,-0.22666666666666666,-10.312866,-9.566326,-0.74653876
Nicaragua,sex before marriage,-0.3137037037037037,-10.783104,-9.841435,-0.9416693
Nicaragua,suicide,-0.8220370370370369,-10.685306,-9.780756,-0.9045495
Nicaragua,euthanasia,-0.6733333333333333,-10.102289,-9.336767,-0.7655222
Nicaragua,for a man to beat his wife,-0.8698148148148148,-10.7023945,-9.42672,-1.2756745
Nicaragua,parents beating children,-0.255,-11.133356,-9.777352,-1.3560035
Nicaragua,violence against other people,-0.7833333333333333,-11.056744,-9.775124,-1.2816201
Nicaragua,"terrorism as a political, ideological or religious mean",-0.7787037037037036,-11.011303,-9.681513,-1.3297904
Nicaragua,having casual sex,-0.461111111111111,-11.365527,-10.048406,-1.3171215
Nicaragua,political violence,-0.7607407407407407,-10.415417,-9.430641,-0.98477614
Nicaragua,death penalty,-0.7081481481481482,-10.307215,-9.369868,-0.93734676
Morocco,claiming government benefits to which you are not entitled,-0.405,-12.397204,-10.277793,-2.1194105
Morocco,avoiding a fare on public transport,-0.5266666666666666,-10.769363,-9.882579,-0.8867844
Morocco,stealing property,-0.6631481481481482,-11.38632,-9.97653,-1.4097898
Morocco,cheating on taxes,-0.5931481481481481,-11.438515,-9.939086,-1.4994286
Morocco,someone accepting a bribe in the course of their duties,-0.6031481481481482,-10.923304,-9.931719,-0.99158555
Morocco,homosexuality,-0.6066666666666667,-11.573385,-10.257405,-1.3159807
Morocco,prostitution,-0.6040740740740741,-11.586684,-9.993849,-1.5928357
Morocco,abortion,-0.41777777777777775,-10.92885,-9.71225,-1.2166002
Morocco,divorce,0.04685185185185185,-10.897929,-9.788508,-1.109421
Morocco,sex before marriage,-0.523888888888889,-11.498937,-10.155832,-1.3431056
Morocco,suicide,-0.5687037037037036,-11.222066,-10.01478,-1.2072859
Morocco,euthanasia,-0.5125925925925926,-10.746115,-9.4557495,-1.2903657
Morocco,for a man to beat his wife,-0.495,-11.277397,-9.847887,-1.4295099
Morocco,parents beating children,-0.17703703703703702,-11.660498,-10.120268,-1.5402296
Morocco,violence against other people,-0.5951851851851852,-11.770707,-10.136103,-1.6346039
Morocco,"terrorism as a political, ideological or religious mean",-0.700925925925926,-11.447953,-9.880464,-1.5674896
Morocco,having casual sex,-0.6142592592592593,-11.805994,-10.28163,-1.5243647
Morocco,political violence,-0.657962962962963,-11.222925,-9.839328,-1.3835974
Morocco,death penalty,-0.2659259259259259,-10.801886,-9.536868,-1.2650181
Venezuela,claiming government benefits to which you are not entitled,-0.29561157796451915,-11.090256,-9.584536,-1.505721
Venezuela,avoiding a fare on public transport,-0.5363211951447245,-10.051771,-9.796826,-0.25494468
Venezuela,stealing property,-0.8001867413632119,-10.730892,-9.735345,-0.9955475
Venezuela,cheating on taxes,-0.7301587301587301,-10.80609,-9.74807,-1.0580204
Venezuela,someone accepting a bribe in the course of their duties,-0.7527544351073763,-10.3152,-9.634158,-0.6810416
Venezuela,homosexuality,-0.2931839402427638,-10.961259,-10.171044,-0.79021466
Venezuela,prostitution,-0.492063492063492,-10.895546,-9.8022995,-1.0932465
Venezuela,abortion,-0.5906629318394023,-10.178393,-9.582972,-0.59542286
Venezuela,divorce,0.00597572362278244,-10.161497,-9.636027,-0.52547055
Venezuela,sex before marriage,-0.060877684407096185,-10.682607,-9.869097,-0.8135106
Venezuela,suicide,-0.6879551820728291,-10.544878,-9.770048,-0.77482986
Venezuela,euthanasia,-0.48173386333522616,-10.081698,-9.356516,-0.7251843
Venezuela,for a man to beat his wife,-0.7557422969187675,-10.502024,-9.386425,-1.1155995
Venezuela,parents beating children,-0.42745098039215684,-10.978277,-9.773556,-1.2047216
Venezuela,violence against other people,-0.6943043884220355,-11.001909,-9.816714,-1.1851934
Venezuela,"terrorism as a political, ideological or religious mean",-0.7540616246498599,-11.059478,-9.859147,-1.2003314
Venezuela,having casual sex,-0.21549953314659198,-11.121504,-10.007861,-1.1136426
Venezuela,political violence,-0.6935574229691877,-10.444399,-9.492153,-0.9522449
Venezuela,death penalty,-0.4819794584500467,-10.183355,-9.322911,-0.8604454
Iraq,claiming government benefits to which you are not entitled,-0.43,-12.3106365,-10.25334,-2.057296
Iraq,avoiding a fare on public transport,-0.5585185185185185,-10.692102,-9.730922,-0.9611815
Iraq,stealing property,-0.6853703703703703,-11.27474,-9.8239,-1.4508396
Iraq,cheating on taxes,-0.6144444444444443,-11.292029,-9.785621,-1.5064089
Iraq,someone accepting a bribe in the course of their duties,-0.6338888888888888,-10.779379,-9.856082,-0.9232973
Iraq,homosexuality,-0.7120425815036595,-11.825218,-10.417483,-1.4077345
Iraq,prostitution,,-11.75902,-10.0352,-1.7238194
Iraq,abortion,-0.6040740740740741,-10.937586,-9.771569,-1.1660166
Iraq,divorce,-0.38407407407407407,-10.700107,-9.635813,-1.0642946
Iraq,sex before marriage,,-11.52199,-10.0579605,-1.4640284
Iraq,suicide,-0.7155555555555554,-11.111941,-9.904323,-1.2076194
Iraq,euthanasia,-0.6894444444444444,-10.6836,-9.441248,-1.2423524
Iraq,for a man to beat his wife,-0.6409259259259259,-10.879419,-9.562574,-1.3168445
Iraq,parents beating children,-0.47981481481481486,-11.424969,-9.974466,-1.4505022
Iraq,violence against other people,-0.6685185185185185,-11.911642,-10.225833,-1.6858095
Iraq,"terrorism as a political, ideological or religious mean",-0.675,-11.391222,-9.838278,-1.5529426
Iraq,having casual sex,,-12.084055,-10.409906,-1.6741489
Iraq,political violence,-0.632962962962963,-11.167138,-9.851569,-1.3155689
Iraq,death penalty,-0.1198148148148148,-10.637909,-9.400909,-1.2369983
Tajikistan,claiming government benefits to which you are not entitled,-0.5337037037037036,-13.473126,-10.871263,-2.6018634
Tajikistan,avoiding a fare on public transport,-0.6446296296296296,-11.249913,-9.983637,-1.2662758
Tajikistan,stealing property,-0.7353703703703703,-11.913881,-10.357343,-1.5565385
Tajikistan,cheating on taxes,-0.6838888888888889,-11.901445,-10.2243185,-1.6771247
Tajikistan,someone accepting a bribe in the course of their duties,-0.7209259259259259,-11.50061,-10.164149,-1.3364619
Tajikistan,homosexuality,,-12.332749,-10.622055,-1.7106937
Tajikistan,prostitution,-0.754074074074074,-12.023794,-10.169687,-1.8541071
Tajikistan,abortion,-0.7037037037037036,-11.563543,-10.034919,-1.5286252
Tajikistan,divorce,-0.6964814814814815,-11.232407,-9.89079,-1.3416164
Tajikistan,sex before marriage,-0.7487037037037036,-12.06354,-10.323266,-1.7402747
Tajikistan,suicide,-0.7594444444444444,-11.705807,-10.188738,-1.517068
Tajikistan,euthanasia,-0.6992592592592592,-11.233552,-9.664171,-1.5693809
